created_at,source,original_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 22:54:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @LikudUK: Story not available on @SkyNews @BBCNews @guardian 
A first delivery of 100,000 Pfizer vaccines was transferred today by Israe…",1,0.024999999999999994,0.3666666666666667,en,7,5,etzelazure,34,126,,,jeffm1981,
Fri Jun 18 22:54:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TheElders: Ellen Johnson Sirleaf warns of the need to include refugees, IDPs and migrants in #COVID19 vaccines and treatment, if the pa…",1,0.6,0.8,en,13,10,piyush__s,13,109,,COVID19,crookeddy,Graveyard
Fri Jun 18 22:54:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I overheard someone saying there's going to be another Covid19 vaccine in August sometime. God I hope not both vacc… https://t.co/4G6jG8XqI1,-1,0.0,0.0,en,0,0,DavidW5600,4058,4717,,,DaGecko2,United States
Fri Jun 18 22:54:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ModelYendofICE: Extremely concerning that YouTube does not allow a respected scientist to express his opinion &amp; fact about mRNA #vaccin…,0,-0.0625,0.5,en,8,6,Ken20200604,72,162,,,lapublichealth,
Fri Jun 18 22:54:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @paulreiddublin: Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatie…",1,0.050841750841750855,0.39461279461279464,en,60,8,BrowneR03,617,1178,,COVID19,DrEricDing,"Dublin, Ireland"
Fri Jun 18 22:54:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @YahooSG: Singapore has ""great confidence"" in the Pfizer-BioNTech and Moderna vaccines, said director of medical services Kenneth Mak ht…",1,0.4,0.375,en,8,5,PhangViolet,1,52,,,EUDataNewsHub,"Central Region, Singapore"
Fri Jun 18 22:54:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KrauseForIowa: Good news on #SinoVac, #China's corporate entry into the #Pandemic #vaccine race? Nope. Bad all over if #DeltaVariant ri…",1,0.04583333333333336,0.4236111111111111,en,1,1,Clarkie_Qld,1035,865,,SinoVac,GovRonDeSantis,Brisbane
Fri Jun 18 22:54:47 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@mtaibbi If a treatment option exists for Covid19, then the vaccines could not have been green lit for emergency us… https://t.co/Xt1etfgo95",-1,0.0,0.0,en,0,0,RobertTimsah,72,29,,,suezeecue,"Oklahoma City, OK"
Fri Jun 18 22:54:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Winnie_Byanyima: We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our…",0,-0.23645833333333335,0.3375,en,951,537,conrad_nuwagaba,615,644,,COVID19,djmillerJA,"Sunset road, Kabukwiire  "
Fri Jun 18 22:55:02 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",What are some of the non-standard ways developers are exploring to deliver #COVID19 #vaccines? Read more here:… https://t.co/6NcahVrcDq,-1,0.0,0.0,en,0,0,WoodleyTrialSol,98,272,,COVID19,PHE_uk,
Fri Jun 18 22:55:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TelGlobalHealth: 🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen…",1,0.16666666666666666,0.18888888888888888,en,595,672,MayIrmamay14,6280,6104,,,WHOAFRO,"Texas, USA"
Fri Jun 18 22:55:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @PrakashLab: What we saw unfolding in india has now begun ravaging Uganda. And this will continue until vaccines are equitably available…,1,0.1875,0.23750000000000002,en,109,48,ydnadydnad,1999,2286,,,DaviesWriter,Ye mera India
Fri Jun 18 22:55:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Without meaning to be facetious , I wonder if our government could keep track of all tourists (from middle class to… https://t.co/oeCtUR0bDg",-1,0.0,0.0,en,0,0,DonGatoJC,46,186,,,AmitAryaMD,"Jerseyville, NJ"
Fri Jun 18 22:55:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ask yourself WHY does the establishment promote vaccines so aggressively and suppress valid and effective treatment… https://t.co/kn8LILr5pJ,-1,0.0,0.0,en,0,0,LeeHarveyOzmond,824,954,,,shawajason,CA
Fri Jun 18 22:55:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CDCgov: You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14…",1,0.09375,0.28125,en,174,117,RosieQuin2021,2336,782,,COVID19,MediccGail,"Colonial Park, PA"
Fri Jun 18 22:55:51 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @CEPIvaccines: There are now 16 #COVID19 vaccines being rolled out worldwide.

But as the virus continues to evolve, here is why we can’…",1,0.13636363636363635,0.45454545454545453,en,23,6,ProfPaulYoung,5850,312,,COVID19,shawajason,Brisbane
Fri Jun 18 22:56:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anti-vaxer presents this as ""evidence"" that #COVID19 vaccines cause prion disease.

I can't even with these people.… https://t.co/8PBImGASfe",-1,0.0,0.0,en,0,0,Awithonelison,1786,675,,COVID19,paulreiddublin,New Jersey
Fri Jun 18 22:56:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ErikGeenen: @IanAbNe @21WIRE @British_Airways @kmacbean123 If those pilots were recently vaccinated with not sufficiently tested experi…,1,0.0625,0.325,en,32,5,myself_oh_again,820,1011,,,WHOAFRO,💔
Fri Jun 18 22:56:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“UK virus cases surge even as 8 in 10 have received shots”
More evidence that the experimental covid19 vaccines don… https://t.co/6XSBqe89LV",-1,0.0,0.0,en,0,0,truthp0st,2290,2935,,,NormaJTorres,
Fri Jun 18 22:56:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @paulreiddublin: Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatie…",1,0.050841750841750855,0.39461279461279464,en,76,9,_mahony0,173,720,,COVID19,DrLiMengYAN1,"Cork City, Republic of Ireland"
Fri Jun 18 22:56:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @EpochTimesChina: Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac, and do…",1,0.25,0.25,en,47,32,IsraelNewsLinks,18079,808,,COVID19,NathanStall,United States
Fri Jun 18 22:57:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 193,26… https://t.co/lrwCtFyy1i",-1,0.0,0.0,en,0,0,PuneUpdater,88,0,,,alvie_barr,
Fri Jun 18 22:57:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411040] 
Inamdar Hospital PMC P
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,0,13,
Dos… https://t.co/yw8fp4U6o6",-1,0.0,0.0,en,0,0,PuneUpdater,88,0,,,alvie_barr,
Fri Jun 18 22:57:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Artemis2030: Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21…",1,0.24318181818181817,0.5022727272727273,en,96,33,byrnes_terence,279,299,,,UNICEFAfrica,
Fri Jun 18 22:57:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,459,295,Reverend_Roscoe,73,501,,,paulreiddublin,"New York, USA"
Fri Jun 18 22:57:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MediccGail: BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana02 (with…,0,-0.1625,0.2375,en,76,48,DayanaExpsito1,93,64,,Cuban,CE_ChinaEconomy,
Fri Jun 18 22:57:54 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…",1,0.13333333333333333,0.45555555555555555,en,498,252,trainstar,816,1079,,,paulreiddublin,"Louisville, CO"
Fri Jun 18 22:58:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SKyriakidesEU: The timely delivery of #COVID19 vaccines is crucial. 

I welcome today’s decision by the Belgian Court of First Instance…",1,0.35000000000000003,0.7444444444444445,en,255,107,AnalysisBrexit,349,728,,COVID19,cityoftoronto,"Dublin City, Ireland"
Fri Jun 18 22:58:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Artemis2030: Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21…",1,0.24318181818181817,0.5022727272727273,en,96,34,pambeertom,1510,2458,,,SKyriakidesEU,
Fri Jun 18 22:58:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DrLiMengYAN1: Simply, getting #COVID19 vaccines is like to train dogs (your immune response) to defense thieves (virus) in the yard.
Du…",0,-0.006249999999999999,0.35803571428571435,en,2987,2247,airy_breeze,125,397,,COVID19,paulreiddublin,
Fri Jun 18 22:58:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CDCgov: When you receive a #COVID19 vaccine, it’s important to know when you are fully vaccinated. It’s not instant. COVID-19 vaccines…",1,0.3,0.7222222222222222,en,330,212,dr_albalool,54,101,,COVID19,alvie_barr,Kuwait
Fri Jun 18 22:58:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TelGlobalHealth: 🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen…",1,0.16666666666666666,0.18888888888888888,en,596,670,xavierdollza,83,60,,,CDCgov,
Fri Jun 18 22:59:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CUHKMedicine: Thank you for all the questions to #askCUexperts!
⬇️Roll this thread to check out our answers

Q: How vaccines &amp; antibodi…",1,0.17222222222222222,0.3944444444444445,en,63,14,jteoh_hk,3907,2676,,askCUexperts,alvie_barr,Hong Kong
Fri Jun 18 22:59:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Milhouse_Van_Ho: New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As…",1,0.02727272727272727,0.4909090909090909,en,237,84,Golden_Pup,4375,287,,,EUDataNewsHub,
Fri Jun 18 22:59:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…",1,0.13333333333333333,0.45555555555555555,en,500,253,ekogaia,1099,559,,,DrEricDing,South Africa
Fri Jun 18 22:59:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NormaJTorres: 5 months ago, the road to deliver millions of vaccines to Americans seemed incredibly long. Fast forward to today—we've a…",1,0.25625000000000003,0.48124999999999996,en,7,3,ToniRagusa,4554,3422,,,DrLiMengYAN1,Wrigley Field
Fri Jun 18 22:59:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrEricDing: 11) But is it just a SinoVac issue though? Unclear, in a Calgary 🇨🇦 hospital, or the 6 #DeltaVariant infected healthcare wo…",-1,0.0,0.6,en,143,72,IlchevLazar,398,5001,,DeltaVariant,paulreiddublin,
Fri Jun 18 23:00:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Milhouse_Van_Ho: New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As…",1,0.02727272727272727,0.4909090909090909,en,239,85,n_weva,496,586,,,NormaJTorres,Toronto
Fri Jun 18 23:00:11 +0000 2021,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","DHHR’s Hancock County office will host a free #COVID19 vaccine clinic for those 12 and older June 22, 10 a.m.-12 p.… https://t.co/9dXd98i9Yg",-1,0.0,0.0,en,0,0,WV_DHHR,7034,313,,COVID19,paulreiddublin,"Charleston, WV"
Fri Jun 18 23:00:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Meanwhile in other countries. We will get there.,-1,0.0,0.0,en,0,0,MissAwori,475,761,,,paulreiddublin,
Fri Jun 18 23:00:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Khaled16384497: #لا_للتطعيم_الاجباري37
#covid19
New discovery shows human cells can write RNA sequences into DNA – have been saying thi…",0,-0.045454545454545456,0.42181818181818176,en,6,3,Jory_Abdullah,161,354,,لا_للتطعيم_الاجباري37,Winnie_Byanyima,
Fri Jun 18 23:00:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",You all need to read this..please research https://t.co/oaO21R8RwD,-1,0.0,0.0,en,0,0,Alaskacryptogi1,6706,7330,,,LikudUK,"Alaska, USA"
Fri Jun 18 23:00:34 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","🗒️ Learn more about the #COVID19 vaccines
💉 Find out how to #getvaccinated
🤝🏻 Help others get vaccinated… https://t.co/okrxIOFEYS",-1,0.0,0.0,en,0,0,ActToChange,2113,190,,COVID19,SkyNews,
Fri Jun 18 23:00:40 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Question of the week: Can you mix and match #COVID19 vaccines?
https://t.co/sx1UiWAU5n",-1,0.0,0.0,en,0,0,DailySabah,482616,3,,COVID19,BBCNews,Istanbul
Fri Jun 18 23:00:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ClimatismBlog: Human trials update … 
https://t.co/HWZ6FKRzQI
#COVIDVaccination💉
 #Covid19⛓",-1,0.0,0.0,en,0,1,JWSpry,19142,2452,,COVIDVaccination,guardian,Australia
Fri Jun 18 23:00:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CEPIvaccines: There are now 16 #COVID19 vaccines being rolled out worldwide.

But as the virus continues to evolve, here is why we can’…",1,0.13636363636363635,0.45454545454545453,en,24,7,RoswithaSchaef1,1106,4791,,COVID19,TheElders,Europe
Fri Jun 18 23:00:57 +0000 2021,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",Do Black Lives Matter if they are in Africa? Maybe burn down a few more American cities? #JustAsking,-1,0.0,0.0,en,0,0,si5,244,553,,JustAsking,ModelYendofICE,Netherlands 
Fri Jun 18 23:01:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Consultifi: My weekly Covid update. We should be focussing on Africa - and finding ways to support countries that are hitting a third w…,-1,0.0,0.0,en,0,1,barbaraslavin1,32756,2549,,,paulreiddublin,"Washington, DC"
Fri Jun 18 23:01:08 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @truthp0st: “UK virus cases surge even as 8 in 10 have received shots”
More evidence that the experimental covid19 vaccines don’t work.…",1,0.19999999999999998,0.3,en,0,1,SirJohn9,904,938,,,YahooSG,
Fri Jun 18 23:01:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @paulreiddublin: Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatie…",1,0.050841750841750855,0.39461279461279464,en,102,10,SpotterIrish,688,452,,COVID19,KrauseForIowa,Ireland
Fri Jun 18 23:01:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @paulreiddublin: Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatie…",1,0.050841750841750855,0.39461279461279464,en,103,11,MichelleC2021,25,66,,COVID19,mtaibbi,Ireland
Fri Jun 18 23:01:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PeterHotez: I know it, antivaccine groups redoubling efforts to scare pregnant women (and parents about their adolescent kids). The pre…",1,0.29166666666666663,0.475,en,161,42,MarkSmi75510649,64,8,,,Winnie_Byanyima,
Fri Jun 18 23:01:39 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…",1,0.13333333333333333,0.45555555555555555,en,502,254,marlau49,36,126,,,TelGlobalHealth,
Fri Jun 18 23:01:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Since Covid-19 vaccines are said to be free for the “health of the nation,” why aren’t they giving away vitamin D a… https://t.co/QfOkhDPn6u",-1,0.0,0.0,en,0,0,whatsit43751034,86,211,,,WHOAFRO,
Fri Jun 18 23:01:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CMOKerala: As of 13 June, Kerala has administered 11,212,353 doses of #COVID19 vaccines.

Received 9,883,830 doses from GoI, administer…",1,0.35,0.7,en,608,50,YManjalingal,1,29,,COVID19,PrakashLab,
Fri Jun 18 23:01:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Milhouse_Van_Ho: New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As…",1,0.02727272727272727,0.4909090909090909,en,242,86,CountryGardener,6131,1891,,,CDCgov,"Ontario, Canada"
Fri Jun 18 23:02:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 191,26… https://t.co/vU3M3Hc2fr",-1,0.0,0.0,en,0,0,PuneUpdater,88,0,,,CEPIvaccines,
Fri Jun 18 23:02:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 911,0,… https://t.co/fF9HPZjb0q",-1,0.0,0.0,en,0,0,PuneUpdater,88,0,,,ErikGeenen,
Fri Jun 18 23:02:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MoetiTshidi: Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urg…,1,0.1958333333333333,0.2875,en,169,137,LeiaRx,1922,3014,,,IanAbNe,Randomize allocation concealed
Fri Jun 18 23:02:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @HeidiGiokos: JUST IN: Over 2 million people have been vaccinated in South Africa. #VaccineRolloutSA #Covid19,-1,0.0,0.0,en,368,85,BkiThebe,2491,1927,,VaccineRolloutSA,21WIRE,Ganyesa/Mangaung 
Fri Jun 18 23:02:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @IsraelMFA: Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona…,1,0.5,0.5,en,483,195,Neuron972,599,4045,,COVID19,British_Airways,"Jerusalem, Israel"
Fri Jun 18 23:03:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @HealthZA: 18 June 2022 latest number of #COVID19 statistics in South Africa #CoronaVirusSA                              https://t.co/of…,-1,0.0,0.0,en,45,39,lisananthony,137,150,,COVID19,kmacbean123,
Fri Jun 18 23:03:27 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @cityoftoronto: #COVID19 vaccine appointment update: as of the afternoon of June 18, the following appointments are available at the Cit…",1,0.2,0.25,en,2,4,SueMacV,309,463,,COVID19,paulreiddublin,
Fri Jun 18 23:03:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MoetiTshidi: Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urg…,1,0.1958333333333333,0.2875,en,169,138,michellerodg6,16,82,,,EpochTimesChina,"Dublin City, Ireland"
Fri Jun 18 23:03:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Artemis2030: Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21…",1,0.24318181818181817,0.5022727272727273,en,98,35,ADaryl14,166,508,,,Artemis2030,Covidistan 
Fri Jun 18 23:03:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,464,296,Well_Technicali,123,271,,,shawajason,Jenova
Fri Jun 18 23:03:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mini2z: Please read, please continue wearing masks, washing hands and social distancing! #DeltaVariant is very transmissible",-1,0.0,0.0,en,7,3,shopshi,2681,4371,,DeltaVariant,MediccGail,
Fri Jun 18 23:03:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@AnnastaciaMP I cannot wait for the moderna vaccine. They have the most testing out of all the vaccines. They start… https://t.co/moacM1W9ax,-1,0.0,0.0,en,0,0,THBLACKSWAN1,0,12,,,globalhlthtwit,
Fri Jun 18 23:04:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @UMiamiHealth: It's not possible to contract #COVID19 from any of the vaccines because they do not contain the virus. #GetTheFacts #GetT…,-1,0.0,1.0,en,2,1,JoseLuisCarb,156,123,,COVID19,SKyriakidesEU,Southern Water Tribe
Fri Jun 18 23:04:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @zerowield: Gemma O'Doherty on the disturbing spike in VAERS reported fatalities post rollout of vaccines for #Covid19

Full video from…",0,-0.05000000000000001,0.46666666666666673,en,2,1,__Irish_Eyes__,463,802,,Covid19,Artemis2030,"Dublin City, Ireland"
Fri Jun 18 23:04:21 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @IsraelMFA: Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona…,1,0.5,0.5,en,484,196,Stuart4747,92,193,,COVID19,DrLiMengYAN1,UK
Fri Jun 18 23:04:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The avg age of C19 mortality is equal to or above the avg age of life expectancy. Most of us do not need these vacc… https://t.co/04eODOLkGv,-1,0.0,0.0,en,0,0,jdM273,647,990,,,CDCgov,
Fri Jun 18 23:04:31 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>",RT @jdM273: The avg age of C19 mortality is equal to or above the avg age of life expectancy. Most of us do not need these vaccines. None o…,1,0.16666666666666666,0.2833333333333333,en,0,1,viralvideovlogs,6855,4580,,,TelGlobalHealth,കേരളം
Fri Jun 18 23:04:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Milhouse_Van_Ho: New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As…",1,0.02727272727272727,0.4909090909090909,en,245,87,KetoMattMan,388,565,,,WHOAFRO,Earth
Fri Jun 18 23:04:42 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,-1,0.0,0.0,en,465,298,24TrueToneTenor,915,1702,,,CUHKMedicine,Huntsville AL+Hattiesburg MS 
Fri Jun 18 23:04:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NormaJTorres: 5 months ago, the road to deliver millions of vaccines to Americans seemed incredibly long. Fast forward to today—we've a…",1,0.25625000000000003,0.48124999999999996,en,10,4,yoIssa,152,223,,,Milhouse_Van_Ho,"California, USA"
Fri Jun 18 23:05:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,465,300,tiramisuvwxyz,537,440,,,globalhlthtwit,Malaysia
Fri Jun 18 23:05:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,-1,0.0,0.0,en,465,301,OzerAlternative,838,395,,,NormaJTorres,"Telling decision-makers what they need to know, not what they want to hear. Istanbul | Islamabad | London | Globe-trotter |"
Fri Jun 18 23:05:49 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,-1,0.0,0.0,en,466,302,doescrack,612,174,,,DrEricDing,New York 
